"accession","file_accession","file_type","file_format","file_size","output_category","output_type","target","investigated_as","nucleic_acid_term","assay","treatment_id","treatment","treatment_amount","treatment_amount_unit","treatment_duration","treatment_duration_unit","treatment_temperature","treatment_temperature_unit","treatment_notes","biosample_id","biosample_type","biosample_name","dataset_biosample_summary","dataset_description","replicate_libraries","replicate_antibody","antibody_target","antibody_characterization","antibody_caption","organism","dataset_type","assembly","status","controls","controlled_by","lab","run_type","read_length","paired_end","paired_with","platform","href","biological_replicates","biological_replicate_number","technical_replicate_number","replicate_list","technical_replicates","project","dataset","dbxrefs","superseded_by","file_status","submitted_by","library","derived_from","file_format_type","file_format_specifications","genome_annotation","external_accession","date_released","biosample_ontology","md5sum"
"ENCSR240ADR","ENCFF479HOE","bigWig","bigWig","15.3 Mb","signal","control normalized signal","eGFP-Stat92E","chromatin remodeler; recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS642ZQY/","whole organisms","whole organism","strain Stat92E-GFP whole organism embryo (0-12 hours) genetically modified using stable transfection","ChIP-seq against eGFP-Stat92E in D. melanogaster whole organisms (embryonic, 0-12 hour)","ENCLB641KAJ",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR659YGJ",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF479HOE/@@download/ENCFF479HOE.bigWig","1",NA,NA,NA,"1_1","modENCODE","/experiments/ENCSR240ADR/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF675JVB/; /files/ENCFF451HVT/",NA,NA,NA,NA,"2017-12-21","/biosample-types/whole_organisms_UBERON_0000468/","273cbe67dc9cea74735a9f7b885c06b4"
"ENCSR240ADR","ENCFF880JOK","bigWig","bigWig","15.2 Mb","signal","control normalized signal","eGFP-Stat92E","chromatin remodeler; recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS949BFS/","whole organisms","whole organism","strain Stat92E-GFP whole organism embryo (0-12 hours) genetically modified using stable transfection","ChIP-seq against eGFP-Stat92E in D. melanogaster whole organisms (embryonic, 0-12 hour)","ENCLB773WGM",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR659YGJ",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF880JOK/@@download/ENCFF880JOK.bigWig","2",NA,NA,NA,"2_1","modENCODE","/experiments/ENCSR240ADR/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF369MVU/; /files/ENCFF451HVT/",NA,NA,NA,NA,"2017-12-21","/biosample-types/whole_organisms_UBERON_0000468/","571ae3dbaca0400ff1bee038c226d773"
"ENCSR240ADR","ENCFF067RIE","bigWig","bigWig","15.4 Mb","signal","control normalized signal","eGFP-Stat92E","chromatin remodeler; recombinant protein; transcription factor",NA,"TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS642ZQY/","whole organisms","whole organism","strain Stat92E-GFP whole organism embryo (0-12 hours) genetically modified using stable transfection","ChIP-seq against eGFP-Stat92E in D. melanogaster whole organisms (embryonic, 0-12 hour)","ENCLB773WGM",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR659YGJ",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF067RIE/@@download/ENCFF067RIE.bigWig","1; 2",NA,NA,NA,"1_1; 2_1","modENCODE","/experiments/ENCSR240ADR/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF675JVB/; /files/ENCFF369MVU/; /files/ENCFF451HVT/",NA,NA,NA,NA,"2017-12-21","/biosample-types/whole_organisms_UBERON_0000468/","939382ec49c70d8ee57e11069b4d3840"
"ENCSR240ADR","ENCFF681TTA","bigWig","bigWig","15 Mb","signal","signal of unique reads","eGFP-Stat92E","chromatin remodeler; recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS642ZQY/","whole organisms","whole organism","strain Stat92E-GFP whole organism embryo (0-12 hours) genetically modified using stable transfection","ChIP-seq against eGFP-Stat92E in D. melanogaster whole organisms (embryonic, 0-12 hour)","ENCLB641KAJ",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR659YGJ",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF681TTA/@@download/ENCFF681TTA.bigWig","1",NA,NA,NA,"1_1","modENCODE","/experiments/ENCSR240ADR/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF675JVB/",NA,NA,NA,NA,"2017-12-21","/biosample-types/whole_organisms_UBERON_0000468/","6435514a5bedc9831a6756951fb33b25"
"ENCSR240ADR","ENCFF426TKT","bigWig","bigWig","14.7 Mb","signal","read-depth normalized signal","eGFP-Stat92E","chromatin remodeler; recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS949BFS/","whole organisms","whole organism","strain Stat92E-GFP whole organism embryo (0-12 hours) genetically modified using stable transfection","ChIP-seq against eGFP-Stat92E in D. melanogaster whole organisms (embryonic, 0-12 hour)","ENCLB773WGM",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR659YGJ",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF426TKT/@@download/ENCFF426TKT.bigWig","2",NA,NA,NA,"2_1","modENCODE","/experiments/ENCSR240ADR/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF369MVU/",NA,NA,NA,NA,"2017-12-21","/biosample-types/whole_organisms_UBERON_0000468/","5de3bfc1ba83589a101a333980078af2"
"ENCSR240ADR","ENCFF710UWM","bigWig","bigWig","17.1 Mb","signal","signal of unique reads","eGFP-Stat92E","chromatin remodeler; recombinant protein; transcription factor",NA,"TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS642ZQY/","whole organisms","whole organism","strain Stat92E-GFP whole organism embryo (0-12 hours) genetically modified using stable transfection","ChIP-seq against eGFP-Stat92E in D. melanogaster whole organisms (embryonic, 0-12 hour)","ENCLB773WGM",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR659YGJ",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF710UWM/@@download/ENCFF710UWM.bigWig","1; 2",NA,NA,NA,"1_1; 2_1","modENCODE","/experiments/ENCSR240ADR/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF392RXP/; /files/ENCFF489ULN/",NA,NA,NA,NA,"2017-12-21","/biosample-types/whole_organisms_UBERON_0000468/","c569a663900718e6c55883f85e7ce799"
"ENCSR240ADR","ENCFF502GKF","bigWig","bigWig","16.8 Mb","signal","signal of unique reads","eGFP-Stat92E","chromatin remodeler; recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS949BFS/","whole organisms","whole organism","strain Stat92E-GFP whole organism embryo (0-12 hours) genetically modified using stable transfection","ChIP-seq against eGFP-Stat92E in D. melanogaster whole organisms (embryonic, 0-12 hour)","ENCLB773WGM",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR659YGJ",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF502GKF/@@download/ENCFF502GKF.bigWig","2",NA,NA,NA,"2_1","modENCODE","/experiments/ENCSR240ADR/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF489ULN/",NA,NA,NA,NA,"2017-12-21","/biosample-types/whole_organisms_UBERON_0000468/","2510750e8a0a007d342896eeb911d0c0"
"ENCSR240ADR","ENCFF247EIU","bigWig","bigWig","15 Mb","signal","read-depth normalized signal","eGFP-Stat92E","chromatin remodeler; recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS642ZQY/","whole organisms","whole organism","strain Stat92E-GFP whole organism embryo (0-12 hours) genetically modified using stable transfection","ChIP-seq against eGFP-Stat92E in D. melanogaster whole organisms (embryonic, 0-12 hour)","ENCLB641KAJ",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR659YGJ",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF247EIU/@@download/ENCFF247EIU.bigWig","1",NA,NA,NA,"1_1","modENCODE","/experiments/ENCSR240ADR/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF675JVB/",NA,NA,NA,NA,"2017-12-21","/biosample-types/whole_organisms_UBERON_0000468/","49a4dae095cc6c26af39b0747e409ccb"
"ENCSR290OJD","ENCFF238NYX","bigWig","bigWig","16.6 Mb","signal","control normalized signal","Stat92E","chromatin remodeler; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS350FME/","whole organisms","whole organism","strain Stat92E-GFP whole organism embryo (0-12 hours) genetically modified using stable transfection","ChIP-seq on transgenic flies expressing -eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB011RET",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR480YPK",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF238NYX/@@download/ENCFF238NYX.bigWig","3",NA,NA,NA,"3_1","modERN","/experiments/ENCSR290OJD/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF748NAV/; /files/ENCFF567JDS/",NA,NA,NA,NA,"2019-05-16","/biosample-types/whole_organisms_UBERON_0000468/","71332a25a7448dff801844cd6fabb92e"
"ENCSR290OJD","ENCFF609XYM","bigWig","bigWig","16.6 Mb","signal","control normalized signal","Stat92E","chromatin remodeler; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS970DED/","whole organisms","whole organism","strain Stat92E-GFP whole organism embryo (0-12 hours) genetically modified using stable transfection","ChIP-seq on transgenic flies expressing -eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB903SWW",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR480YPK",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF609XYM/@@download/ENCFF609XYM.bigWig","1",NA,NA,NA,"1_1","modERN","/experiments/ENCSR290OJD/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF295AKL/; /files/ENCFF567JDS/",NA,NA,NA,NA,"2019-05-16","/biosample-types/whole_organisms_UBERON_0000468/","64617b1299f6cb7bf2ad1e3dec0d7008"
"ENCSR290OJD","ENCFF909EGU","bigWig","bigWig","16.6 Mb","signal","read-depth normalized signal","Stat92E","chromatin remodeler; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS350FME/","whole organisms","whole organism","strain Stat92E-GFP whole organism embryo (0-12 hours) genetically modified using stable transfection","ChIP-seq on transgenic flies expressing -eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB011RET",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR480YPK",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF909EGU/@@download/ENCFF909EGU.bigWig","3",NA,NA,NA,"3_1","modERN","/experiments/ENCSR290OJD/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF748NAV/",NA,NA,NA,NA,"2019-05-16","/biosample-types/whole_organisms_UBERON_0000468/","1d6e3b0890f6a15bc14d46d073146c07"
"ENCSR290OJD","ENCFF724KJF","bigWig","bigWig","16.6 Mb","signal","signal of unique reads","Stat92E","chromatin remodeler; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS350FME/","whole organisms","whole organism","strain Stat92E-GFP whole organism embryo (0-12 hours) genetically modified using stable transfection","ChIP-seq on transgenic flies expressing -eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB011RET",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR480YPK",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF724KJF/@@download/ENCFF724KJF.bigWig","3",NA,NA,NA,"3_1","modERN","/experiments/ENCSR290OJD/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF748NAV/",NA,NA,NA,NA,"2019-05-16","/biosample-types/whole_organisms_UBERON_0000468/","6cd33c1ad90590a526e6ad8978fe0b56"
"ENCSR290OJD","ENCFF179XVN","bigWig","bigWig","16.8 Mb","signal","signal of unique reads","Stat92E","chromatin remodeler; transcription factor",NA,"TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS970DED/","whole organisms","whole organism","strain Stat92E-GFP whole organism embryo (0-12 hours) genetically modified using stable transfection","ChIP-seq on transgenic flies expressing -eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB903SWW",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR480YPK",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF179XVN/@@download/ENCFF179XVN.bigWig","1; 3",NA,NA,NA,"1_1; 3_1","modERN","/experiments/ENCSR290OJD/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF295AKL/; /files/ENCFF748NAV/",NA,NA,NA,NA,"2019-05-16","/biosample-types/whole_organisms_UBERON_0000468/","ef64bdef1aadd3d0f949e506e1f1af20"
"ENCSR290OJD","ENCFF943DTT","bigWig","bigWig","16.7 Mb","signal","read-depth normalized signal","Stat92E","chromatin remodeler; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS970DED/","whole organisms","whole organism","strain Stat92E-GFP whole organism embryo (0-12 hours) genetically modified using stable transfection","ChIP-seq on transgenic flies expressing -eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB903SWW",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR480YPK",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF943DTT/@@download/ENCFF943DTT.bigWig","1",NA,NA,NA,"1_1","modERN","/experiments/ENCSR290OJD/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF295AKL/",NA,NA,NA,NA,"2019-05-16","/biosample-types/whole_organisms_UBERON_0000468/","e84e775f4a478d185e387e6928e24370"
"ENCSR290OJD","ENCFF227IEI","bigWig","bigWig","16.7 Mb","signal","signal of unique reads","Stat92E","chromatin remodeler; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS970DED/","whole organisms","whole organism","strain Stat92E-GFP whole organism embryo (0-12 hours) genetically modified using stable transfection","ChIP-seq on transgenic flies expressing -eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB903SWW",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR480YPK",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF227IEI/@@download/ENCFF227IEI.bigWig","1",NA,NA,NA,"1_1","modERN","/experiments/ENCSR290OJD/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF295AKL/",NA,NA,NA,NA,"2019-05-16","/biosample-types/whole_organisms_UBERON_0000468/","521e7bd69f774a65de19722358f26ca4"
"ENCSR290OJD","ENCFF189IUS","bigWig","bigWig","16.8 Mb","signal","read-depth normalized signal","Stat92E","chromatin remodeler; transcription factor",NA,"TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS970DED/","whole organisms","whole organism","strain Stat92E-GFP whole organism embryo (0-12 hours) genetically modified using stable transfection","ChIP-seq on transgenic flies expressing -eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB903SWW",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR480YPK",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF189IUS/@@download/ENCFF189IUS.bigWig","1; 3",NA,NA,NA,"1_1; 3_1","modERN","/experiments/ENCSR290OJD/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF295AKL/; /files/ENCFF748NAV/",NA,NA,NA,NA,"2019-05-16","/biosample-types/whole_organisms_UBERON_0000468/","49761ac4a36531f56276d7a3fa129560"
