"accession","file_accession","file_type","file_format","file_size","output_category","output_type","target","investigated_as","nucleic_acid_term","assay","treatment_id","treatment","treatment_amount","treatment_amount_unit","treatment_duration","treatment_duration_unit","treatment_temperature","treatment_temperature_unit","treatment_notes","biosample_id","biosample_type","biosample_name","dataset_biosample_summary","dataset_description","replicate_libraries","replicate_antibody","antibody_target","antibody_characterization","antibody_caption","organism","dataset_type","assembly","status","controls","controlled_by","lab","run_type","read_length","paired_end","paired_with","platform","href","biological_replicates","biological_replicate_number","technical_replicate_number","replicate_list","technical_replicates","project","dataset","dbxrefs","superseded_by","file_status","submitted_by","library","derived_from","file_format_type","file_format_specifications","genome_annotation","external_accession","date_released","biosample_ontology","md5sum"
"ENCSR017FMO","ENCFF085PSS","bigWig","bigWig","16.9 Mb","signal","read-depth normalized signal","eGFP-phol","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS410IOT/","whole organisms","whole organism","attP40 whole organism embryo (0-16 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing phol-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB396BUV",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR729AWQ",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF085PSS/@@download/ENCFF085PSS.bigWig","2",NA,NA,NA,"2_1","modERN","/experiments/ENCSR017FMO/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF599PWR/",NA,NA,NA,NA,"2018-12-21","/biosample-types/whole_organisms_UBERON_0000468/","019ebdcfcea0b48892b35af57c8aab7e"
"ENCSR017FMO","ENCFF875ZHG","bigWig","bigWig","17 Mb","signal","read-depth normalized signal","eGFP-phol","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS289OKT/","whole organisms","whole organism","attP40 whole organism embryo (0-16 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing phol-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB405GBY",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR729AWQ",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF875ZHG/@@download/ENCFF875ZHG.bigWig","3",NA,NA,NA,"3_1","modERN","/experiments/ENCSR017FMO/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF920HMT/",NA,NA,NA,NA,"2018-12-21","/biosample-types/whole_organisms_UBERON_0000468/","f7f9ec54fedeee757dd56bced5f4cafd"
"ENCSR681YMA","ENCFF231DVW","bigWig","bigWig","16.7 Mb","signal","signal of unique reads","eGFP-pho","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS550JZF/","whole organisms","whole organism","VK00037 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing pho-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB357KHX",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR820IUK",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF231DVW/@@download/ENCFF231DVW.bigWig","4",NA,NA,NA,"4_1","modERN","/experiments/ENCSR681YMA/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF800DWS/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","f076ebcaad711b8edee84278dba43f6b"
"ENCSR681YMA","ENCFF363ZNA","bigWig","bigWig","16.6 Mb","signal","control normalized signal","eGFP-pho","recombinant protein; transcription factor",NA,"TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS686TXN/","whole organisms","whole organism","VK00037 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing pho-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB435DPN",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR820IUK",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF363ZNA/@@download/ENCFF363ZNA.bigWig","3; 4",NA,NA,NA,"3_1; 4_1","modERN","/experiments/ENCSR681YMA/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF800DWS/; /files/ENCFF751LOK/; /files/ENCFF227ZMA/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","8fa8b051702d89d88fedfe099f8187e1"
"ENCSR681YMA","ENCFF024ZXD","bigWig","bigWig","16.7 Mb","signal","signal of unique reads","eGFP-pho","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS686TXN/","whole organisms","whole organism","VK00037 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing pho-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB435DPN",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR820IUK",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF024ZXD/@@download/ENCFF024ZXD.bigWig","3",NA,NA,NA,"3_1","modERN","/experiments/ENCSR681YMA/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF751LOK/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","173d067b2514bcb42ebe483b257f127c"
"ENCSR681YMA","ENCFF389SOY","bigWig","bigWig","16.5 Mb","signal","control normalized signal","eGFP-pho","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS550JZF/","whole organisms","whole organism","VK00037 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing pho-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB357KHX",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR820IUK",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF389SOY/@@download/ENCFF389SOY.bigWig","4",NA,NA,NA,"4_1","modERN","/experiments/ENCSR681YMA/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF800DWS/; /files/ENCFF227ZMA/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","aaed68a3b405c29e9bfa96362268af96"
"ENCSR681YMA","ENCFF450RSF","bigWig","bigWig","16.6 Mb","signal","read-depth normalized signal","eGFP-pho","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS550JZF/","whole organisms","whole organism","VK00037 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing pho-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB357KHX",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR820IUK",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF450RSF/@@download/ENCFF450RSF.bigWig","4",NA,NA,NA,"4_1","modERN","/experiments/ENCSR681YMA/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF800DWS/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","584226a3db35ee9c3248c6ae4918f222"
"ENCSR681YMA","ENCFF665XWG","bigWig","bigWig","16.5 Mb","signal","control normalized signal","eGFP-pho","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS686TXN/","whole organisms","whole organism","VK00037 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing pho-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB435DPN",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR820IUK",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF665XWG/@@download/ENCFF665XWG.bigWig","3",NA,NA,NA,"3_1","modERN","/experiments/ENCSR681YMA/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF751LOK/; /files/ENCFF227ZMA/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","084f54ede7cd3729bf5e58c6ae41ad41"
"ENCSR681YMA","ENCFF203RQN","bigWig","bigWig","16.7 Mb","signal","read-depth normalized signal","eGFP-pho","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS686TXN/","whole organisms","whole organism","VK00037 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing pho-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB435DPN",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR820IUK",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF203RQN/@@download/ENCFF203RQN.bigWig","3",NA,NA,NA,"3_1","modERN","/experiments/ENCSR681YMA/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF751LOK/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","ec765f7800fe0fd61a27a0416d278c0c"
"ENCSR681YMA","ENCFF370QMD","bigWig","bigWig","16.8 Mb","signal","signal of unique reads","eGFP-pho","recombinant protein; transcription factor",NA,"TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS686TXN/","whole organisms","whole organism","VK00037 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing pho-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB435DPN",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR820IUK",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF370QMD/@@download/ENCFF370QMD.bigWig","3; 4",NA,NA,NA,"3_1; 4_1","modERN","/experiments/ENCSR681YMA/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF800DWS/; /files/ENCFF751LOK/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","5e4901844d91a215537509617b925999"
"ENCSR681YMA","ENCFF609FCZ","bigWig","bigWig","16.8 Mb","signal","read-depth normalized signal","eGFP-pho","recombinant protein; transcription factor",NA,"TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS686TXN/","whole organisms","whole organism","VK00037 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing pho-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB435DPN",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR820IUK",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF609FCZ/@@download/ENCFF609FCZ.bigWig","3; 4",NA,NA,NA,"3_1; 4_1","modERN","/experiments/ENCSR681YMA/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF800DWS/; /files/ENCFF751LOK/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","4249f02aa8bd9e7bce02662c9a91db2d"
"ENCSR681YMA","ENCFF363XQE","bigWig","bigWig","14.6 Mb","signal","read-depth normalized signal","eGFP-pho","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS550JZF/","whole organisms","whole organism","VK00037 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing pho-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB357KHX",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR820IUK",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF363XQE/@@download/ENCFF363XQE.bigWig","4",NA,NA,NA,"4_1","modERN","/experiments/ENCSR681YMA/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF099UAV/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","b53b2a8d4cac4abea959846cd83fb36b"
"ENCSR681YMA","ENCFF222NCG","bigWig","bigWig","14.8 Mb","signal","signal of unique reads","eGFP-pho","recombinant protein; transcription factor",NA,"TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS686TXN/","whole organisms","whole organism","VK00037 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing pho-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB435DPN",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR820IUK",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF222NCG/@@download/ENCFF222NCG.bigWig","3; 4",NA,NA,NA,"3_1; 4_1","modERN","/experiments/ENCSR681YMA/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF099UAV/; /files/ENCFF589JNA/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","9c903d577da811619ec5d8ef819c8a35"
"ENCSR681YMA","ENCFF031PTW","bigWig","bigWig","15.3 Mb","signal","control normalized signal","eGFP-pho","recombinant protein; transcription factor",NA,"TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS686TXN/","whole organisms","whole organism","VK00037 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing pho-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB435DPN",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR820IUK",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF031PTW/@@download/ENCFF031PTW.bigWig","3; 4",NA,NA,NA,"3_1; 4_1","modERN","/experiments/ENCSR681YMA/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF099UAV/; /files/ENCFF874ULN/; /files/ENCFF589JNA/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","672eba18f813695ed4caf947663785ea"
"ENCSR681YMA","ENCFF288GNY","bigWig","bigWig","15.2 Mb","signal","control normalized signal","eGFP-pho","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS550JZF/","whole organisms","whole organism","VK00037 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing pho-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB357KHX",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR820IUK",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF288GNY/@@download/ENCFF288GNY.bigWig","4",NA,NA,NA,"4_1","modERN","/experiments/ENCSR681YMA/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF099UAV/; /files/ENCFF874ULN/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","07aea2246f6b7cb6882e1ef554f0e1f4"
"ENCSR681YMA","ENCFF022OQY","bigWig","bigWig","14.8 Mb","signal","read-depth normalized signal","eGFP-pho","recombinant protein; transcription factor",NA,"TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS686TXN/","whole organisms","whole organism","VK00037 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing pho-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB435DPN",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR820IUK",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF022OQY/@@download/ENCFF022OQY.bigWig","3; 4",NA,NA,NA,"3_1; 4_1","modERN","/experiments/ENCSR681YMA/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF099UAV/; /files/ENCFF589JNA/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","6546b62ce239114cd76f4f0826d5def1"
