"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031667","GO:0031667","response to nutrient levels","2/14","161/11267",0.016498549818279,1,0.0575960379631344,"ImpL2/Sesn",2
"GO:0008340","GO:0008340","determination of adult lifespan","2/14","162/11267",0.0166929653417545,1,0.0575960379631344,"ImpL2/Pcyt1",2
"GO:0009991","GO:0009991","response to extracellular stimulus","2/14","163/11267",0.0168883770258819,1,0.0575960379631344,"ImpL2/Sesn",2
"GO:0014066","GO:0014066","regulation of phosphatidylinositol 3-kinase signaling","1/14","14/11267",0.0172660122693929,1,0.0575960379631344,"ImpL2",1
"GO:0034198","GO:0034198","cellular response to amino acid starvation","1/14","14/11267",0.0172660122693929,1,0.0575960379631344,"Sesn",1
"GO:0043200","GO:0043200","response to amino acid","1/14","14/11267",0.0172660122693929,1,0.0575960379631344,"Sesn",1
"GO:1904262","GO:1904262","negative regulation of TORC1 signaling","1/14","14/11267",0.0172660122693929,1,0.0575960379631344,"Sesn",1
"GO:0008069","GO:0008069","dorsal/ventral axis specification, ovarian follicular epithelium","1/14","15/11267",0.0184886440856397,1,0.0598234825985515,"sty",1
"GO:1990928","GO:1990928","response to amino acid starvation","1/14","15/11267",0.0184886440856397,1,0.0598234825985515,"Sesn",1
"GO:0001700","GO:0001700","embryonic development via the syncytial blastoderm","2/14","172/11267",0.0186915147852363,1,0.0598234825985515,"Orct2/chrb",2
"GO:0016239","GO:0016239","positive regulation of macroautophagy","1/14","16/11267",0.0197098633340222,1,0.060625006837389,"Sesn",1
"GO:0046580","GO:0046580","negative regulation of Ras protein signal transduction","1/14","16/11267",0.0197098633340222,1,0.060625006837389,"sty",1
"GO:0071229","GO:0071229","cellular response to acid chemical","1/14","16/11267",0.0197098633340222,1,0.060625006837389,"Sesn",1
"GO:0051058","GO:0051058","negative regulation of small GTPase mediated signal transduction","1/14","17/11267",0.0209296715211456,1,0.0635516341735189,"sty",1
"GO:0014065","GO:0014065","phosphatidylinositol 3-kinase signaling","1/14","18/11267",0.0221480701521418,1,0.0655699445293672,"ImpL2",1
"GO:0035171","GO:0035171","lamellocyte differentiation","1/14","18/11267",0.0221480701521418,1,0.0655699445293672,"sty",1
"GO:0030308","GO:0030308","negative regulation of cell growth","1/14","19/11267",0.0233650607306704,1,0.0668502409730968,"Sesn",1
"GO:0070593","GO:0070593","dendrite self-avoidance","1/14","19/11267",0.0233650607306704,1,0.0668502409730968,"ImpL2",1
"GO:0009792","GO:0009792","embryo development ending in birth or egg hatching","2/14","194/11267",0.0234272955587941,1,0.0668502409730968,"Orct2/chrb",2
"GO:0007390","GO:0007390","germ-band shortening","1/14","21/11267",0.0257948237376161,1,0.0710383762663846,"Orct2",1
"GO:0048015","GO:0048015","phosphatidylinositol-mediated signaling","1/14","21/11267",0.0257948237376161,1,0.0710383762663846,"ImpL2",1
"GO:0048017","GO:0048017","inositol lipid-mediated signaling","1/14","21/11267",0.0257948237376161,1,0.0710383762663846,"ImpL2",1
"GO:0046627","GO:0046627","negative regulation of insulin receptor signaling pathway","1/14","22/11267",0.0270075991660059,1,0.0726043059906701,"ImpL2",1
"GO:1900077","GO:1900077","negative regulation of cellular response to insulin stimulus","1/14","22/11267",0.0270075991660059,1,0.0726043059906701,"ImpL2",1
"GO:0007163","GO:0007163","establishment or maintenance of cell polarity","2/14","214/11267",0.0281201488440231,1,0.0726043059906701,"sty/Pcyt1",2
"GO:0006469","GO:0006469","negative regulation of protein kinase activity","1/14","23/11267",0.0282189725418773,1,0.0726043059906701,"sty",1
"GO:0046854","GO:0046854","phosphatidylinositol phosphorylation","1/14","23/11267",0.0282189725418773,1,0.0726043059906701,"Pi3K21B",1
"GO:1905330","GO:1905330","regulation of morphogenesis of an epithelium","1/14","23/11267",0.0282189725418773,1,0.0726043059906701,"sty",1
"GO:0032007","GO:0032007","negative regulation of TOR signaling","1/14","24/11267",0.0294289453615516,1,0.0726043059906701,"Sesn",1
"GO:0033673","GO:0033673","negative regulation of kinase activity","1/14","24/11267",0.0294289453615516,1,0.0726043059906701,"sty",1
"GO:0048580","GO:0048580","regulation of post-embryonic development","1/14","24/11267",0.0294289453615516,1,0.0726043059906701,"sty",1
"GO:0090288","GO:0090288","negative regulation of cellular response to growth factor stimulus","1/14","24/11267",0.0294289453615516,1,0.0726043059906701,"sty",1
"GO:0018108","GO:0018108","peptidyl-tyrosine phosphorylation","1/14","25/11267",0.0306375191198847,1,0.074105477204461,"Ptpmeg2",1
"GO:0018212","GO:0018212","peptidyl-tyrosine modification","1/14","26/11267",0.0318446953102706,1,0.074105477204461,"Ptpmeg2",1
"GO:0051348","GO:0051348","negative regulation of transferase activity","1/14","26/11267",0.0318446953102706,1,0.074105477204461,"sty",1
"GO:0001101","GO:0001101","response to acid chemical","1/14","27/11267",0.0330504754246426,1,0.074105477204461,"Sesn",1
"GO:0016241","GO:0016241","regulation of macroautophagy","1/14","27/11267",0.0330504754246426,1,0.074105477204461,"Sesn",1
"GO:0040018","GO:0040018","positive regulation of multicellular organism growth","1/14","27/11267",0.0330504754246426,1,0.074105477204461,"Orct2",1
"GO:0042387","GO:0042387","plasmatocyte differentiation","1/14","27/11267",0.0330504754246426,1,0.074105477204461,"sty",1
"GO:0043405","GO:0043405","regulation of MAP kinase activity","1/14","27/11267",0.0330504754246426,1,0.074105477204461,"sty",1
"GO:0000302","GO:0000302","response to reactive oxygen species","1/14","28/11267",0.034254860953473,1,0.074105477204461,"Sesn",1
"GO:0008293","GO:0008293","torso signaling pathway","1/14","28/11267",0.034254860953473,1,0.074105477204461,"sty",1
"GO:0035168","GO:0035168","larval lymph gland hemocyte differentiation","1/14","28/11267",0.034254860953473,1,0.074105477204461,"sty",1
"GO:0046834","GO:0046834","lipid phosphorylation","1/14","28/11267",0.034254860953473,1,0.074105477204461,"Pi3K21B",1
"GO:0048598","GO:0048598","embryonic morphogenesis","2/14","239/11267",0.0344770870397404,1,0.074105477204461,"Orct2/chrb",2
"GO:0042325","GO:0042325","regulation of phosphorylation","2/14","240/11267",0.0347422729428165,1,0.074105477204461,"sty/Pi3K21B",2
"GO:0016334","GO:0016334","establishment or maintenance of polarity of follicular epithelium","1/14","29/11267",0.0354578533857762,1,0.074105477204461,"sty",1
"GO:0042059","GO:0042059","negative regulation of epidermal growth factor receptor signaling pathway","1/14","29/11267",0.0354578533857762,1,0.074105477204461,"sty",1
"GO:1901185","GO:1901185","negative regulation of ERBB signaling pathway","1/14","29/11267",0.0354578533857762,1,0.074105477204461,"sty",1
"GO:0000422","GO:0000422","autophagy of mitochondrion","1/14","30/11267",0.0366594542091078,1,0.074105477204461,"Sesn",1
"GO:0016318","GO:0016318","ommatidial rotation","1/14","30/11267",0.0366594542091078,1,0.074105477204461,"sty",1
"GO:0061726","GO:0061726","mitochondrion disassembly","1/14","30/11267",0.0366594542091078,1,0.074105477204461,"Sesn",1
"GO:0008543","GO:0008543","fibroblast growth factor receptor signaling pathway","1/14","31/11267",0.0378596649095679,1,0.074105477204461,"sty",1
"GO:0010508","GO:0010508","positive regulation of autophagy","1/14","31/11267",0.0378596649095679,1,0.074105477204461,"Sesn",1
"GO:0044344","GO:0044344","cellular response to fibroblast growth factor stimulus","1/14","31/11267",0.0378596649095679,1,0.074105477204461,"sty",1
"GO:0071774","GO:0071774","response to fibroblast growth factor","1/14","31/11267",0.0378596649095679,1,0.074105477204461,"sty",1
"GO:0110111","GO:0110111","negative regulation of animal organ morphogenesis","1/14","31/11267",0.0378596649095679,1,0.074105477204461,"sty",1
"GO:0050767","GO:0050767","regulation of neurogenesis","2/14","253/11267",0.0382635188799991,1,0.0742820685763572,"sty/cwo",2
"GO:0021782","GO:0021782","glial cell development","1/14","35/11267",0.0426466361538071,1,0.079531646370548,"sty",1
"GO:0043409","GO:0043409","negative regulation of MAPK cascade","1/14","35/11267",0.0426466361538071,1,0.079531646370548,"sty",1
"GO:0046626","GO:0046626","regulation of insulin receptor signaling pathway","1/14","35/11267",0.0426466361538071,1,0.079531646370548,"ImpL2",1
"GO:0110116","GO:0110116","regulation of compound eye photoreceptor cell differentiation","1/14","35/11267",0.0426466361538071,1,0.079531646370548,"sty",1
"GO:1900076","GO:1900076","regulation of cellular response to insulin stimulus","1/14","35/11267",0.0426466361538071,1,0.079531646370548,"ImpL2",1
"GO:0007476","GO:0007476","imaginal disc-derived wing morphogenesis","2/14","270/11267",0.043069598327523,1,0.0796929245369463,"sty/Pcyt1",2
"GO:1903008","GO:1903008","organelle disassembly","1/14","37/11267",0.0450318195704926,1,0.0816969890213095,"Sesn",1
"GO:0019220","GO:0019220","regulation of phosphate metabolic process","2/14","279/11267",0.0457032571024999,1,0.0816969890213095,"sty/Pi3K21B",2
"GO:0051174","GO:0051174","regulation of phosphorus metabolic process","2/14","279/11267",0.0457032571024999,1,0.0816969890213095,"sty/Pi3K21B",2
"GO:0007472","GO:0007472","wing disc morphogenesis","2/14","280/11267",0.0459996093773915,1,0.0816969890213095,"sty/Pcyt1",2
"GO:0008258","GO:0008258","head involution","1/14","38/11267",0.046222340899612,1,0.0816969890213095,"chrb",1
"GO:0072593","GO:0072593","reactive oxygen species metabolic process","1/14","38/11267",0.046222340899612,1,0.0816969890213095,"Sesn",1
"GO:1903432","GO:1903432","regulation of TORC1 signaling","1/14","40/11267",0.0485992501718929,1,0.0852618424068297,"Sesn",1
"GO:0010001","GO:0010001","glial cell differentiation","1/14","41/11267",0.0497856410597163,1,0.0860681462807235,"sty",1
"GO:0010883","GO:0010883","regulation of lipid storage","1/14","41/11267",0.0497856410597163,1,0.0860681462807235,"ImpL2",1
"GO:0001745","GO:0001745","compound eye morphogenesis","2/14","300/11267",0.052078867333788,1,0.0869882735741494,"sty/Pcyt1",2
"GO:0042058","GO:0042058","regulation of epidermal growth factor receptor signaling pathway","1/14","43/11267",0.0521543026895678,1,0.0869882735741494,"sty",1
"GO:0070372","GO:0070372","regulation of ERK1 and ERK2 cascade","1/14","43/11267",0.0521543026895678,1,0.0869882735741494,"sty",1
"GO:1901184","GO:1901184","regulation of ERBB signaling pathway","1/14","43/11267",0.0521543026895678,1,0.0869882735741494,"sty",1
"GO:1901607","GO:1901607","alpha-amino acid biosynthetic process","1/14","43/11267",0.0521543026895678,1,0.0869882735741494,"CG1673",1
"GO:0038202","GO:0038202","TORC1 signaling","1/14","44/11267",0.0533365763676098,1,0.087470382426654,"Sesn",1
"GO:0046532","GO:0046532","regulation of photoreceptor cell differentiation","1/14","44/11267",0.0533365763676098,1,0.087470382426654,"sty",1
"GO:0030307","GO:0030307","positive regulation of cell growth","1/14","45/11267",0.0545174805760084,1,0.087470382426654,"Orct2",1
"GO:0007156","GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","1/14","46/11267",0.055697016779175,1,0.087470382426654,"ImpL2",1
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade","1/14","46/11267",0.055697016779175,1,0.087470382426654,"sty",1
"GO:0048592","GO:0048592","eye morphogenesis","2/14","313/11267",0.0561811080665412,1,0.087470382426654,"sty/Pcyt1",2
"GO:0090596","GO:0090596","sensory organ morphogenesis","2/14","313/11267",0.0561811080665412,1,0.087470382426654,"sty/Pcyt1",2
"GO:0008652","GO:0008652","cellular amino acid biosynthetic process","1/14","47/11267",0.0568751864400866,1,0.087470382426654,"CG1673",1
"GO:0019216","GO:0019216","regulation of lipid metabolic process","1/14","47/11267",0.0568751864400866,1,0.087470382426654,"Pi3K21B",1
"GO:0040014","GO:0040014","regulation of multicellular organism growth","1/14","47/11267",0.0568751864400866,1,0.087470382426654,"Orct2",1
"GO:0097164","GO:0097164","ammonium ion metabolic process","1/14","47/11267",0.0568751864400866,1,0.087470382426654,"Pcyt1",1
"GO:1905952","GO:1905952","regulation of lipid localization","1/14","47/11267",0.0568751864400866,1,0.087470382426654,"ImpL2",1
"GO:0035120","GO:0035120","post-embryonic appendage morphogenesis","2/14","317/11267",0.0574664197136079,1,0.0878094698510138,"sty/Pcyt1",2
"GO:0006812","GO:0006812","cation transport","2/14","323/11267",0.0594143201217026,1,0.0894685275807134,"Orct2/Irk1",2
"GO:0030707","GO:0030707","ovarian follicle cell development","2/14","324/11267",0.059741271659064,1,0.0894685275807134,"sty/Ptpmeg2",2
"GO:0002066","GO:0002066","columnar/cuboidal epithelial cell development","2/14","325/11267",0.0600688757880269,1,0.0894685275807134,"sty/Ptpmeg2",2
"GO:0035114","GO:0035114","imaginal disc-derived appendage morphogenesis","2/14","326/11267",0.0603971306512419,1,0.0894685275807134,"sty/Pcyt1",2
"GO:0035107","GO:0035107","appendage morphogenesis","2/14","329/11267",0.0613857811181092,1,0.0894685275807134,"sty/Pcyt1",2
"GO:0016333","GO:0016333","morphogenesis of follicular epithelium","1/14","51/11267",0.0615742288705488,1,0.0894685275807134,"sty",1
"GO:0035264","GO:0035264","multicellular organism growth","1/14","51/11267",0.0615742288705488,1,0.0894685275807134,"Orct2",1
"GO:0042386","GO:0042386","hemocyte differentiation","1/14","51/11267",0.0615742288705488,1,0.0894685275807134,"sty",1
"GO:0060284","GO:0060284","regulation of cell development","2/14","331/11267",0.0620481011847157,1,0.0895228740380707,"sty/cwo",2
"GO:0048737","GO:0048737","imaginal disc-derived appendage development","2/14","333/11267",0.0627129798676787,1,0.0895228740380707,"sty/Pcyt1",2
"GO:0006813","GO:0006813","potassium ion transport","1/14","52/11267",0.0627455877146833,1,0.0895228740380707,"Irk1",1
"GO:0090287","GO:0090287","regulation of cellular response to growth factor stimulus","1/14","53/11267",0.0639155887643486,1,0.0896202725294627,"sty",1
"GO:0048736","GO:0048736","appendage development","2/14","338/11267",0.0643862743105905,1,0.0896202725294627,"sty/Pcyt1",2
"GO:0002065","GO:0002065","columnar/cuboidal epithelial cell differentiation","2/14","340/11267",0.0650599928696488,1,0.0896202725294627,"sty/Ptpmeg2",2
"GO:0019915","GO:0019915","lipid storage","1/14","54/11267",0.0650842334725076,1,0.0896202725294627,"ImpL2",1
"GO:0035166","GO:0035166","post-embryonic hemopoiesis","1/14","54/11267",0.0650842334725076,1,0.0896202725294627,"sty",1
"GO:0035167","GO:0035167","larval lymph gland hemopoiesis","1/14","54/11267",0.0650842334725076,1,0.0896202725294627,"sty",1
"GO:0050790","GO:0050790","regulation of catalytic activity","2/14","344/11267",0.066414894336461,1,0.0909239502628763,"sty/Pi3K21B",2
"GO:0046474","GO:0046474","glycerophospholipid biosynthetic process","1/14","56/11267",0.0674174596690379,1,0.0917660521810861,"Pcyt1",1
"GO:0051960","GO:0051960","regulation of nervous system development","2/14","351/11267",0.0688096194796859,1,0.0931258007995749,"sty/cwo",2
"GO:0007474","GO:0007474","imaginal disc-derived wing vein specification","1/14","58/11267",0.0697452778994978,1,0.093271397415489,"sty",1
"GO:0071900","GO:0071900","regulation of protein serine/threonine kinase activity","1/14","58/11267",0.0697452778994978,1,0.093271397415489,"sty",1
"GO:0007422","GO:0007422","peripheral nervous system development","1/14","59/11267",0.0709071626447392,1,0.093271397415489,"cwo",1
"GO:0002064","GO:0002064","epithelial cell development","2/14","360/11267",0.071931918893462,1,0.093271397415489,"sty/Ptpmeg2",2
"GO:0001763","GO:0001763","morphogenesis of a branching structure","1/14","60/11267",0.0720676997363678,1,0.093271397415489,"sty",1
"GO:0048754","GO:0048754","branching morphogenesis of an epithelial tube","1/14","60/11267",0.0720676997363678,1,0.093271397415489,"sty",1
"GO:0060446","GO:0060446","branching involved in open tracheal system development","1/14","60/11267",0.0720676997363678,1,0.093271397415489,"sty",1
"GO:0061138","GO:0061138","morphogenesis of a branching epithelium","1/14","60/11267",0.0720676997363678,1,0.093271397415489,"sty",1
"GO:0007173","GO:0007173","epidermal growth factor receptor signaling pathway","1/14","61/11267",0.0732268906173966,1,0.0937470861389146,"sty",1
"GO:0038127","GO:0038127","ERBB signaling pathway","1/14","61/11267",0.0732268906173966,1,0.0937470861389146,"sty",1
"GO:0055002","GO:0055002","striated muscle cell development","1/14","62/11267",0.0743847367294223,1,0.0947174067013017,"sty",1
"GO:0055001","GO:0055001","muscle cell development","1/14","63/11267",0.075541239512625,1,0.0956756481302597,"sty",1
"GO:0048749","GO:0048749","compound eye development","2/14","373/11267",0.0765256040487225,1,0.0961107774508421,"sty/Pcyt1",2
"GO:0001933","GO:0001933","negative regulation of protein phosphorylation","1/14","64/11267",0.076696400405772,1,0.0961107774508421,"sty",1
"GO:0048542","GO:0048542","lymph gland development","1/14","65/11267",0.0778502208462184,1,0.0970432115811587,"sty",1
"GO:0042326","GO:0042326","negative regulation of phosphorylation","1/14","66/11267",0.0790027022699067,1,0.0979642216077653,"sty",1
"GO:0044255","GO:0044255","cellular lipid metabolic process","2/14","385/11267",0.0808507788226588,1,0.0997336909818982,"Pi3K21B/Pcyt1",2
"GO:0045017","GO:0045017","glycerolipid biosynthetic process","1/14","68/11267",0.0813036538037297,1,0.0997726866966959,"Pcyt1",1
"GO:0007560","GO:0007560","imaginal disc morphogenesis","2/14","389/11267",0.0823100777143402,1,0.0998567254080907,"sty/Pcyt1",2
"GO:0048563","GO:0048563","post-embryonic animal organ morphogenesis","2/14","389/11267",0.0823100777143402,1,0.0998567254080907,"sty/Pcyt1",2
"GO:0045475","GO:0045475","locomotor rhythm","1/14","70/11267",0.0835992664666046,1,0.0998567254080907,"Irk1",1
"GO:0001654","GO:0001654","eye development","2/14","395/11267",0.084515131987002,1,0.0998567254080907,"sty/Pcyt1",2
"GO:0048880","GO:0048880","sensory system development","2/14","395/11267",0.084515131987002,1,0.0998567254080907,"sty/Pcyt1",2
"GO:0150063","GO:0150063","visual system development","2/14","395/11267",0.084515131987002,1,0.0998567254080907,"sty/Pcyt1",2
"GO:0008654","GO:0008654","phospholipid biosynthetic process","1/14","71/11267",0.0847450742963329,1,0.0998567254080907,"Pcyt1",1
"GO:0042391","GO:0042391","regulation of membrane potential","1/14","71/11267",0.0847450742963329,1,0.0998567254080907,"Irk1",1
"GO:0098742","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","1/14","73/11267",0.0870327000898757,1,0.102044593643679,"ImpL2",1
"GO:0030855","GO:0030855","epithelial cell differentiation","2/14","413/11267",0.0912429260111377,1,0.106290814067552,"sty/Ptpmeg2",2
"GO:0009950","GO:0009950","dorsal/ventral axis specification","1/14","77/11267",0.0915920320950336,1,0.106290814067552,"sty",1
