"accession","file_accession","file_type","file_format","file_size","output_category","output_type","target","investigated_as","nucleic_acid_term","assay","treatment_id","treatment","treatment_amount","treatment_amount_unit","treatment_duration","treatment_duration_unit","treatment_temperature","treatment_temperature_unit","treatment_notes","biosample_id","biosample_type","biosample_name","dataset_biosample_summary","dataset_description","replicate_libraries","replicate_antibody","antibody_target","antibody_characterization","antibody_caption","organism","dataset_type","assembly","status","controls","controlled_by","lab","run_type","read_length","paired_end","paired_with","platform","href","biological_replicates","biological_replicate_number","technical_replicate_number","replicate_list","technical_replicates","project","dataset","dbxrefs","superseded_by","file_status","submitted_by","library","derived_from","file_format_type","file_format_specifications","genome_annotation","external_accession","date_released","biosample_ontology","md5sum"
"ENCSR303MJE","ENCFF681NIO","bigWig","bigWig","14.8 Mb","signal","signal of unique reads","eGFP-usp","recombinant protein; transcription factor",NA,"TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS675TYA/","whole organisms","whole organism","VK00033 whole organism embryo (0-12 hours) genetically modified using stable transfection","ChIP-seq against eGFP-usp in Drosophila whole organisms (embryonic, 0-12 hour)","ENCLB840EWG",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR396VOB",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF681NIO/@@download/ENCFF681NIO.bigWig","1; 2",NA,NA,NA,"1_1; 2_1","modENCODE","/experiments/ENCSR303MJE/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF154TWD/; /files/ENCFF927APK/",NA,NA,NA,NA,"2017-09-28","/biosample-types/whole_organisms_UBERON_0000468/","45e8fe8be3487db2ca57909ab8ab9b44"
"ENCSR303MJE","ENCFF515NZV","bigWig","bigWig","16.8 Mb","signal","signal of unique reads","eGFP-usp","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS675TYA/","whole organisms","whole organism","VK00033 whole organism embryo (0-12 hours) genetically modified using stable transfection","ChIP-seq against eGFP-usp in Drosophila whole organisms (embryonic, 0-12 hour)","ENCLB840EWG",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR396VOB",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF515NZV/@@download/ENCFF515NZV.bigWig","2",NA,NA,NA,"2_1","modENCODE","/experiments/ENCSR303MJE/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF194XTM/",NA,NA,NA,NA,"2017-09-28","/biosample-types/whole_organisms_UBERON_0000468/","215180f570d2502788a766d192a8fdd1"
"ENCSR303MJE","ENCFF478SSS","bigWig","bigWig","14.9 Mb","signal","control normalized signal","eGFP-usp","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS373LOV/","whole organisms","whole organism","VK00033 whole organism embryo (0-12 hours) genetically modified using stable transfection","ChIP-seq against eGFP-usp in Drosophila whole organisms (embryonic, 0-12 hour)","ENCLB739RLK",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR396VOB",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF478SSS/@@download/ENCFF478SSS.bigWig","1",NA,NA,NA,"1_1","modENCODE","/experiments/ENCSR303MJE/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF154TWD/; /files/ENCFF003ABI/",NA,NA,NA,NA,"2017-09-28","/biosample-types/whole_organisms_UBERON_0000468/","2746abc994e63259c5a27e5d793a8834"
"ENCSR303MJE","ENCFF301TEU","bigWig","bigWig","14.2 Mb","signal","read-depth normalized signal","eGFP-usp","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS373LOV/","whole organisms","whole organism","VK00033 whole organism embryo (0-12 hours) genetically modified using stable transfection","ChIP-seq against eGFP-usp in Drosophila whole organisms (embryonic, 0-12 hour)","ENCLB739RLK",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR396VOB",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF301TEU/@@download/ENCFF301TEU.bigWig","1",NA,NA,NA,"1_1","modENCODE","/experiments/ENCSR303MJE/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF154TWD/",NA,NA,NA,NA,"2017-09-28","/biosample-types/whole_organisms_UBERON_0000468/","271e5c20fafe415758becde899ceec3a"
"ENCSR303MJE","ENCFF555RCX","bigWig","bigWig","14.7 Mb","signal","read-depth normalized signal","eGFP-usp","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS675TYA/","whole organisms","whole organism","VK00033 whole organism embryo (0-12 hours) genetically modified using stable transfection","ChIP-seq against eGFP-usp in Drosophila whole organisms (embryonic, 0-12 hour)","ENCLB840EWG",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR396VOB",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF555RCX/@@download/ENCFF555RCX.bigWig","2",NA,NA,NA,"2_1","modENCODE","/experiments/ENCSR303MJE/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF927APK/",NA,NA,NA,NA,"2017-09-28","/biosample-types/whole_organisms_UBERON_0000468/","40c37a1ce69b779e3fecb5c032f68ecb"
"ENCSR303MJE","ENCFF889ZMB","bigWig","bigWig","15.2 Mb","signal","control normalized signal","eGFP-usp","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS675TYA/","whole organisms","whole organism","VK00033 whole organism embryo (0-12 hours) genetically modified using stable transfection","ChIP-seq against eGFP-usp in Drosophila whole organisms (embryonic, 0-12 hour)","ENCLB840EWG",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR396VOB",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF889ZMB/@@download/ENCFF889ZMB.bigWig","2",NA,NA,NA,"2_1","modENCODE","/experiments/ENCSR303MJE/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF927APK/; /files/ENCFF003ABI/",NA,NA,NA,NA,"2017-09-28","/biosample-types/whole_organisms_UBERON_0000468/","e8c052cd5e4d7f4ab02e608c1c5facd6"
"ENCSR303MJE","ENCFF677ZLB","bigWig","bigWig","16.6 Mb","signal","control normalized signal","eGFP-usp","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS675TYA/","whole organisms","whole organism","VK00033 whole organism embryo (0-12 hours) genetically modified using stable transfection","ChIP-seq against eGFP-usp in Drosophila whole organisms (embryonic, 0-12 hour)","ENCLB840EWG",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR396VOB",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF677ZLB/@@download/ENCFF677ZLB.bigWig","2",NA,NA,NA,"2_1","modENCODE","/experiments/ENCSR303MJE/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF194XTM/; /files/ENCFF041PWK/",NA,NA,NA,NA,"2017-09-28","/biosample-types/whole_organisms_UBERON_0000468/","2cb3831ad041e31277f0337e067fbe12"
"ENCSR303MJE","ENCFF492SXJ","bigWig","bigWig","16.1 Mb","signal","read-depth normalized signal","eGFP-usp","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS373LOV/","whole organisms","whole organism","VK00033 whole organism embryo (0-12 hours) genetically modified using stable transfection","ChIP-seq against eGFP-usp in Drosophila whole organisms (embryonic, 0-12 hour)","ENCLB739RLK",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR396VOB",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF492SXJ/@@download/ENCFF492SXJ.bigWig","1",NA,NA,NA,"1_1","modENCODE","/experiments/ENCSR303MJE/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF151CTD/",NA,NA,NA,NA,"2017-09-28","/biosample-types/whole_organisms_UBERON_0000468/","5a93bc9807c89f476ed597d02fbf3e6d"
"ENCSR711BGO","ENCFF820GYA","bigWig","bigWig","15.3 Mb","signal","control normalized signal","eGFP-usp","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS581DUC/","whole organisms","whole organism","VK00033 whole organism 12 hours post synchronization at white prepupa stage genetically modified using stable transfection","ChIP-seq against eGFP-usp in Drosophila whole organisms (white prepupa+12 hour)","ENCLB998DBZ",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR328QIR",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF820GYA/@@download/ENCFF820GYA.bigWig","2",NA,NA,NA,"2_1","modENCODE","/experiments/ENCSR711BGO/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF566PJM/; /files/ENCFF287ASZ/",NA,NA,NA,NA,"2017-09-28","/biosample-types/whole_organisms_UBERON_0000468/","295cf19d72958b722c7b2829e9829485"
"ENCSR711BGO","ENCFF891PZA","bigWig","bigWig","16.6 Mb","signal","read-depth normalized signal","eGFP-usp","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS581DUC/","whole organisms","whole organism","VK00033 whole organism 12 hours post synchronization at white prepupa stage genetically modified using stable transfection","ChIP-seq against eGFP-usp in Drosophila whole organisms (white prepupa+12 hour)","ENCLB998DBZ",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR328QIR",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF891PZA/@@download/ENCFF891PZA.bigWig","2",NA,NA,NA,"2_1","modENCODE","/experiments/ENCSR711BGO/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF665XSL/",NA,NA,NA,NA,"2017-09-28","/biosample-types/whole_organisms_UBERON_0000468/","01f2d683d6a2b12400dfc9f8d6ad6163"
"ENCSR711BGO","ENCFF656TEA","bigWig","bigWig","14.6 Mb","signal","signal of unique reads","eGFP-usp","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS581DUC/","whole organisms","whole organism","VK00033 whole organism 12 hours post synchronization at white prepupa stage genetically modified using stable transfection","ChIP-seq against eGFP-usp in Drosophila whole organisms (white prepupa+12 hour)","ENCLB998DBZ",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR328QIR",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF656TEA/@@download/ENCFF656TEA.bigWig","2",NA,NA,NA,"2_1","modENCODE","/experiments/ENCSR711BGO/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF566PJM/",NA,NA,NA,NA,"2017-09-28","/biosample-types/whole_organisms_UBERON_0000468/","c2e42ca022ed64043b3a66a3a5831ec5"
"ENCSR711BGO","ENCFF345HZR","bigWig","bigWig","14.6 Mb","signal","read-depth normalized signal","eGFP-usp","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS581DUC/","whole organisms","whole organism","VK00033 whole organism 12 hours post synchronization at white prepupa stage genetically modified using stable transfection","ChIP-seq against eGFP-usp in Drosophila whole organisms (white prepupa+12 hour)","ENCLB998DBZ",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR328QIR",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF345HZR/@@download/ENCFF345HZR.bigWig","2",NA,NA,NA,"2_1","modENCODE","/experiments/ENCSR711BGO/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF566PJM/",NA,NA,NA,NA,"2017-09-28","/biosample-types/whole_organisms_UBERON_0000468/","2c1b23b7a5eff1664a5cde72efb92b11"
"ENCSR711BGO","ENCFF709IXW","bigWig","bigWig","17 Mb","signal","signal of unique reads","eGFP-usp","recombinant protein; transcription factor",NA,"TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS475TZP/","whole organisms","whole organism","VK00033 whole organism 12 hours post synchronization at white prepupa stage genetically modified using stable transfection","ChIP-seq against eGFP-usp in Drosophila whole organisms (white prepupa+12 hour)","ENCLB998DBZ",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR328QIR",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF709IXW/@@download/ENCFF709IXW.bigWig","1; 2; 3",NA,NA,NA,"1_1; 2_1; 3_1","modENCODE","/experiments/ENCSR711BGO/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF191DBR/; /files/ENCFF665XSL/; /files/ENCFF953PVY/",NA,NA,NA,NA,"2017-09-28","/biosample-types/whole_organisms_UBERON_0000468/","4a2b1103341210791a51b34ff304d2ac"
"ENCSR711BGO","ENCFF047OUH","bigWig","bigWig","16.7 Mb","signal","signal of unique reads","eGFP-usp","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS475TZP/","whole organisms","whole organism","VK00033 whole organism 12 hours post synchronization at white prepupa stage genetically modified using stable transfection","ChIP-seq against eGFP-usp in Drosophila whole organisms (white prepupa+12 hour)","ENCLB899ODZ",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR328QIR",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF047OUH/@@download/ENCFF047OUH.bigWig","1",NA,NA,NA,"1_1","modENCODE","/experiments/ENCSR711BGO/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF191DBR/",NA,NA,NA,NA,"2017-09-28","/biosample-types/whole_organisms_UBERON_0000468/","716323ac6497bf29a6f04cf6035b5e9b"
"ENCSR711BGO","ENCFF317LOM","bigWig","bigWig","16.7 Mb","signal","signal of unique reads","eGFP-usp","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS581DUC/","whole organisms","whole organism","VK00033 whole organism 12 hours post synchronization at white prepupa stage genetically modified using stable transfection","ChIP-seq against eGFP-usp in Drosophila whole organisms (white prepupa+12 hour)","ENCLB998DBZ",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR328QIR",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF317LOM/@@download/ENCFF317LOM.bigWig","2",NA,NA,NA,"2_1","modENCODE","/experiments/ENCSR711BGO/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF665XSL/",NA,NA,NA,NA,"2017-09-28","/biosample-types/whole_organisms_UBERON_0000468/","fc50c1c6c38d078da8502a882cb1794e"
"ENCSR711BGO","ENCFF038LGB","bigWig","bigWig","16.7 Mb","signal","signal of unique reads","eGFP-usp","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS833AZZ/","whole organisms","whole organism","VK00033 whole organism 12 hours post synchronization at white prepupa stage genetically modified using stable transfection","ChIP-seq against eGFP-usp in Drosophila whole organisms (white prepupa+12 hour)","ENCLB018ZNE",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR328QIR",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF038LGB/@@download/ENCFF038LGB.bigWig","3",NA,NA,NA,"3_1","modENCODE","/experiments/ENCSR711BGO/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF953PVY/",NA,NA,NA,NA,"2017-09-28","/biosample-types/whole_organisms_UBERON_0000468/","e34f7517345e4186f75b7ed73c705994"
"ENCSR711BGO","ENCFF341AVZ","bigWig","bigWig","14.6 Mb","signal","signal of unique reads","eGFP-usp","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS475TZP/","whole organisms","whole organism","VK00033 whole organism 12 hours post synchronization at white prepupa stage genetically modified using stable transfection","ChIP-seq against eGFP-usp in Drosophila whole organisms (white prepupa+12 hour)","ENCLB899ODZ",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR328QIR",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF341AVZ/@@download/ENCFF341AVZ.bigWig","1",NA,NA,NA,"1_1","modENCODE","/experiments/ENCSR711BGO/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF417YJE/",NA,NA,NA,NA,"2017-09-28","/biosample-types/whole_organisms_UBERON_0000468/","3a4baa1ecd1a462668b4956f6249e0e6"
