"accession","file_accession","file_type","file_format","file_size","output_category","output_type","target","investigated_as","nucleic_acid_term","assay","treatment_id","treatment","treatment_amount","treatment_amount_unit","treatment_duration","treatment_duration_unit","treatment_temperature","treatment_temperature_unit","treatment_notes","biosample_id","biosample_type","biosample_name","dataset_biosample_summary","dataset_description","replicate_libraries","replicate_antibody","antibody_target","antibody_characterization","antibody_caption","organism","dataset_type","assembly","status","controls","controlled_by","lab","run_type","read_length","paired_end","paired_with","platform","href","biological_replicates","biological_replicate_number","technical_replicate_number","replicate_list","technical_replicates","project","dataset","dbxrefs","superseded_by","file_status","submitted_by","library","derived_from","file_format_type","file_format_specifications","genome_annotation","external_accession","date_released","biosample_ontology","md5sum"
"ENCSR120TCW","ENCFF936RJZ","bigWig","bigWig","16.5 Mb","signal","control normalized signal","eGFP-Atf3","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS629NUM/","whole organisms","whole organism","VK00033 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing Atf3-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB762AAC",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR437TND",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF936RJZ/@@download/ENCFF936RJZ.bigWig","3",NA,NA,NA,"3_1","modERN","/experiments/ENCSR120TCW/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF253ORM/; /files/ENCFF991WYH/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","fc99e56d37ea86e22b408aa2edbaf9d0"
"ENCSR120TCW","ENCFF025QCW","bigWig","bigWig","16.6 Mb","signal","read-depth normalized signal","eGFP-Atf3","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS303MZL/","whole organisms","whole organism","VK00033 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing Atf3-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB129JWT",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR437TND",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF025QCW/@@download/ENCFF025QCW.bigWig","1",NA,NA,NA,"1_1","modERN","/experiments/ENCSR120TCW/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF972DYV/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","334160e4177a1b93f169e770630d1c4c"
"ENCSR120TCW","ENCFF442SHH","bigWig","bigWig","15.2 Mb","signal","control normalized signal","eGFP-Atf3","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS629NUM/","whole organisms","whole organism","VK00033 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing Atf3-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB762AAC",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR437TND",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF442SHH/@@download/ENCFF442SHH.bigWig","3",NA,NA,NA,"3_1","modERN","/experiments/ENCSR120TCW/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF954YCF/; /files/ENCFF009ICI/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","9a0781e4ad9730768cea50a313946710"
"ENCSR120TCW","ENCFF519HDR","bigWig","bigWig","14.6 Mb","signal","signal of unique reads","eGFP-Atf3","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS232BIS/","whole organisms","whole organism","VK00033 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing Atf3-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB227EMJ",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR437TND",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF519HDR/@@download/ENCFF519HDR.bigWig","2",NA,NA,NA,"2_1","modERN","/experiments/ENCSR120TCW/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF957ZSM/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","9d8f15031cfa090e9e8a17e9d90b28ff"
"ENCSR120TCW","ENCFF911PBM","bigWig","bigWig","14.6 Mb","signal","read-depth normalized signal","eGFP-Atf3","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS303MZL/","whole organisms","whole organism","VK00033 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing Atf3-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB129JWT",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR437TND",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF911PBM/@@download/ENCFF911PBM.bigWig","1",NA,NA,NA,"1_1","modERN","/experiments/ENCSR120TCW/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF936VSG/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","e798f8fe6f66a608f41bab77513cdc3e"
"ENCSR120TCW","ENCFF968CGH","bigWig","bigWig","14.6 Mb","signal","read-depth normalized signal","eGFP-Atf3","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS232BIS/","whole organisms","whole organism","VK00033 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing Atf3-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB227EMJ",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR437TND",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF968CGH/@@download/ENCFF968CGH.bigWig","2",NA,NA,NA,"2_1","modERN","/experiments/ENCSR120TCW/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF957ZSM/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","226dac3c33df3b2daa8013951eefe303"
"ENCSR120TCW","ENCFF976XVR","bigWig","bigWig","15.2 Mb","signal","control normalized signal","eGFP-Atf3","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS232BIS/","whole organisms","whole organism","VK00033 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing Atf3-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB227EMJ",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR437TND",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF976XVR/@@download/ENCFF976XVR.bigWig","2",NA,NA,NA,"2_1","modERN","/experiments/ENCSR120TCW/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF957ZSM/; /files/ENCFF009ICI/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","d35cfd0ac26b36d74fd0dd74d76098fb"
"ENCSR120TCW","ENCFF052XDA","bigWig","bigWig","14.9 Mb","signal","read-depth normalized signal","eGFP-Atf3","recombinant protein; transcription factor",NA,"TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS629NUM/","whole organisms","whole organism","VK00033 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing Atf3-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB762AAC",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR437TND",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF052XDA/@@download/ENCFF052XDA.bigWig","1; 2; 3",NA,NA,NA,"1_1; 2_1; 3_1","modERN","/experiments/ENCSR120TCW/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF957ZSM/; /files/ENCFF936VSG/; /files/ENCFF954YCF/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","d7f4bc7dc26a669cb57fabe69afd3c58"
"ENCSR120TCW","ENCFF758DUW","bigWig","bigWig","14.6 Mb","signal","read-depth normalized signal","eGFP-Atf3","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS629NUM/","whole organisms","whole organism","VK00033 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing Atf3-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB762AAC",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR437TND",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF758DUW/@@download/ENCFF758DUW.bigWig","3",NA,NA,NA,"3_1","modERN","/experiments/ENCSR120TCW/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF954YCF/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","a34e6528c39e5f6060da28755cd54c05"
"ENCSR120TCW","ENCFF637ASK","bigWig","bigWig","14.6 Mb","signal","signal of unique reads","eGFP-Atf3","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS303MZL/","whole organisms","whole organism","VK00033 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing Atf3-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB129JWT",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR437TND",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF637ASK/@@download/ENCFF637ASK.bigWig","1",NA,NA,NA,"1_1","modERN","/experiments/ENCSR120TCW/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF936VSG/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","498d7374ae146a2f13a17014404fdbb7"
"ENCSR120TCW","ENCFF312HIL","bigWig","bigWig","14.7 Mb","signal","signal of unique reads","eGFP-Atf3","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS629NUM/","whole organisms","whole organism","VK00033 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing Atf3-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB762AAC",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR437TND",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF312HIL/@@download/ENCFF312HIL.bigWig","3",NA,NA,NA,"3_1","modERN","/experiments/ENCSR120TCW/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF954YCF/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","daabd5a5dd1b0614a7f527833f243879"
"ENCSR120TCW","ENCFF066CNT","bigWig","bigWig","15.3 Mb","signal","control normalized signal","eGFP-Atf3","recombinant protein; transcription factor",NA,"TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS629NUM/","whole organisms","whole organism","VK00033 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing Atf3-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB762AAC",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR437TND",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF066CNT/@@download/ENCFF066CNT.bigWig","1; 2; 3",NA,NA,NA,"1_1; 2_1; 3_1","modERN","/experiments/ENCSR120TCW/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF957ZSM/; /files/ENCFF936VSG/; /files/ENCFF954YCF/; /files/ENCFF009ICI/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","c44ea3a28b9151b00355f9f9fa1ae3d9"
"ENCSR120TCW","ENCFF135CIZ","bigWig","bigWig","14.9 Mb","signal","signal of unique reads","eGFP-Atf3","recombinant protein; transcription factor",NA,"TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS629NUM/","whole organisms","whole organism","VK00033 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing Atf3-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB762AAC",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR437TND",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF135CIZ/@@download/ENCFF135CIZ.bigWig","1; 2; 3",NA,NA,NA,"1_1; 2_1; 3_1","modERN","/experiments/ENCSR120TCW/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF957ZSM/; /files/ENCFF936VSG/; /files/ENCFF954YCF/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","9372ced67730e593a1c67a30107b47d3"
"ENCSR120TCW","ENCFF650BAH","bigWig","bigWig","15.2 Mb","signal","control normalized signal","eGFP-Atf3","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS303MZL/","whole organisms","whole organism","VK00033 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing Atf3-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB129JWT",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR437TND",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF650BAH/@@download/ENCFF650BAH.bigWig","1",NA,NA,NA,"1_1","modERN","/experiments/ENCSR120TCW/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF936VSG/; /files/ENCFF009ICI/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","e3309c992144f9d3fc89813997bdefd8"
