"accession","file_accession","file_type","file_format","file_size","output_category","output_type","target","investigated_as","nucleic_acid_term","assay","treatment_id","treatment","treatment_amount","treatment_amount_unit","treatment_duration","treatment_duration_unit","treatment_temperature","treatment_temperature_unit","treatment_notes","biosample_id","biosample_type","biosample_name","dataset_biosample_summary","dataset_description","replicate_libraries","replicate_antibody","antibody_target","antibody_characterization","antibody_caption","organism","dataset_type","assembly","status","controls","controlled_by","lab","run_type","read_length","paired_end","paired_with","platform","href","biological_replicates","biological_replicate_number","technical_replicate_number","replicate_list","technical_replicates","project","dataset","dbxrefs","superseded_by","file_status","submitted_by","library","derived_from","file_format_type","file_format_specifications","genome_annotation","external_accession","date_released","biosample_ontology","md5sum"
"ENCSR672KPS","ENCFF103QSL","bigWig","bigWig","16.6 Mb","signal","control normalized signal","eGFP-Max","recombinant protein; transcription factor",NA,"TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS463JGF/","whole organisms","whole organism","VK00037 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing Max-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB564HSL",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR370HQE",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF103QSL/@@download/ENCFF103QSL.bigWig","2; 3",NA,NA,NA,"2_1; 3_1","modERN","/experiments/ENCSR672KPS/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF660AIJ/; /files/ENCFF880VCN/; /files/ENCFF763CWA/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","9d8e019546ca7212bb213044cde02ab9"
"ENCSR672KPS","ENCFF642KYB","bigWig","bigWig","16.6 Mb","signal","signal of unique reads","eGFP-Max","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS402KUP/","whole organisms","whole organism","VK00037 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing Max-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB216EIF",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR370HQE",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF642KYB/@@download/ENCFF642KYB.bigWig","2",NA,NA,NA,"2_1","modERN","/experiments/ENCSR672KPS/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF880VCN/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","ddf778421bdb907e2bd7ba3828a29248"
"ENCSR672KPS","ENCFF201FPG","bigWig","bigWig","16.8 Mb","signal","signal of unique reads","eGFP-Max","recombinant protein; transcription factor",NA,"TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS463JGF/","whole organisms","whole organism","VK00037 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing Max-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB564HSL",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR370HQE",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF201FPG/@@download/ENCFF201FPG.bigWig","2; 3",NA,NA,NA,"2_1; 3_1","modERN","/experiments/ENCSR672KPS/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF660AIJ/; /files/ENCFF880VCN/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","cb861edbb6c49a36c8ea59b22f3cfbb2"
"ENCSR672KPS","ENCFF898FOS","bigWig","bigWig","16.6 Mb","signal","signal of unique reads","eGFP-Max","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS463JGF/","whole organisms","whole organism","VK00037 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing Max-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB564HSL",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR370HQE",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF898FOS/@@download/ENCFF898FOS.bigWig","3",NA,NA,NA,"3_1","modERN","/experiments/ENCSR672KPS/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF660AIJ/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","3bf9ece9b513e2a2f3ff4f2e035cfb96"
"ENCSR672KPS","ENCFF073JYN","bigWig","bigWig","16.5 Mb","signal","read-depth normalized signal","eGFP-Max","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS463JGF/","whole organisms","whole organism","VK00037 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing Max-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB564HSL",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR370HQE",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF073JYN/@@download/ENCFF073JYN.bigWig","3",NA,NA,NA,"3_1","modERN","/experiments/ENCSR672KPS/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF660AIJ/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","e015ab8c4466afa1d0e8552f87a701ee"
"ENCSR672KPS","ENCFF828TCG","bigWig","bigWig","16.8 Mb","signal","read-depth normalized signal","eGFP-Max","recombinant protein; transcription factor",NA,"TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS463JGF/","whole organisms","whole organism","VK00037 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing Max-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB564HSL",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR370HQE",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF828TCG/@@download/ENCFF828TCG.bigWig","2; 3",NA,NA,NA,"2_1; 3_1","modERN","/experiments/ENCSR672KPS/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF660AIJ/; /files/ENCFF880VCN/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","9e75e0d2f52a792b67893be19a6e0112"
"ENCSR672KPS","ENCFF929DXU","bigWig","bigWig","16.5 Mb","signal","control normalized signal","eGFP-Max","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS402KUP/","whole organisms","whole organism","VK00037 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing Max-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB216EIF",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR370HQE",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF929DXU/@@download/ENCFF929DXU.bigWig","2",NA,NA,NA,"2_1","modERN","/experiments/ENCSR672KPS/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF880VCN/; /files/ENCFF763CWA/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","9d49abc43c2cbcc21de070480acadfcb"
"ENCSR672KPS","ENCFF454TKF","bigWig","bigWig","16.5 Mb","signal","control normalized signal","eGFP-Max","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS463JGF/","whole organisms","whole organism","VK00037 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing Max-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB564HSL",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR370HQE",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF454TKF/@@download/ENCFF454TKF.bigWig","3",NA,NA,NA,"3_1","modERN","/experiments/ENCSR672KPS/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF660AIJ/; /files/ENCFF763CWA/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","6897ae93f51a3df802f5d2311b009b71"
"ENCSR672KPS","ENCFF080BZL","bigWig","bigWig","14.7 Mb","signal","signal of unique reads","eGFP-Max","recombinant protein; transcription factor",NA,"TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS463JGF/","whole organisms","whole organism","VK00037 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing Max-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB564HSL",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR370HQE",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF080BZL/@@download/ENCFF080BZL.bigWig","2; 3",NA,NA,NA,"2_1; 3_1","modERN","/experiments/ENCSR672KPS/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF267XHU/; /files/ENCFF865ZJX/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","2bbe5a82855bd985e107a1fa4e396703"
"ENCSR672KPS","ENCFF074MBH","bigWig","bigWig","14.5 Mb","signal","read-depth normalized signal","eGFP-Max","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS463JGF/","whole organisms","whole organism","VK00037 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing Max-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB564HSL",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR370HQE",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF074MBH/@@download/ENCFF074MBH.bigWig","3",NA,NA,NA,"3_1","modERN","/experiments/ENCSR672KPS/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF267XHU/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","bac4923a449ab4039edabc08bfd74574"
"ENCSR672KPS","ENCFF221EBS","bigWig","bigWig","15.1 Mb","signal","control normalized signal","eGFP-Max","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS402KUP/","whole organisms","whole organism","VK00037 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing Max-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB216EIF",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR370HQE",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF221EBS/@@download/ENCFF221EBS.bigWig","2",NA,NA,NA,"2_1","modERN","/experiments/ENCSR672KPS/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF547YHZ/; /files/ENCFF865ZJX/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","d555c7f7c3a4b369596ab973c803090e"
"ENCSR672KPS","ENCFF867FQL","bigWig","bigWig","14.7 Mb","signal","read-depth normalized signal","eGFP-Max","recombinant protein; transcription factor",NA,"TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS463JGF/","whole organisms","whole organism","VK00037 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing Max-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB564HSL",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR370HQE",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF867FQL/@@download/ENCFF867FQL.bigWig","2; 3",NA,NA,NA,"2_1; 3_1","modERN","/experiments/ENCSR672KPS/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF267XHU/; /files/ENCFF865ZJX/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","5e7e8924888043ea9c17738aa03b8f30"
"ENCSR672KPS","ENCFF089JCK","bigWig","bigWig","14.6 Mb","signal","signal of unique reads","eGFP-Max","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS463JGF/","whole organisms","whole organism","VK00037 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing Max-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB564HSL",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR370HQE",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF089JCK/@@download/ENCFF089JCK.bigWig","3",NA,NA,NA,"3_1","modERN","/experiments/ENCSR672KPS/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF267XHU/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","7bca03e8d2396ac6f853b7eb7ee88d00"
"ENCSR672KPS","ENCFF694ZFX","bigWig","bigWig","14.6 Mb","signal","read-depth normalized signal","eGFP-Max","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS402KUP/","whole organisms","whole organism","VK00037 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing Max-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB216EIF",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR370HQE",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF694ZFX/@@download/ENCFF694ZFX.bigWig","2",NA,NA,NA,"2_1","modERN","/experiments/ENCSR672KPS/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF865ZJX/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","5584980bf0de141b564aeb36fb92dc60"
"ENCSR672KPS","ENCFF006SYJ","bigWig","bigWig","15.2 Mb","signal","control normalized signal","eGFP-Max","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS463JGF/","whole organisms","whole organism","VK00037 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing Max-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB564HSL",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR370HQE",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF006SYJ/@@download/ENCFF006SYJ.bigWig","3",NA,NA,NA,"3_1","modERN","/experiments/ENCSR672KPS/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF547YHZ/; /files/ENCFF267XHU/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","3868902511b0354c6c4ef18b99c82c01"
"ENCSR672KPS","ENCFF977GUA","bigWig","bigWig","15.2 Mb","signal","control normalized signal","eGFP-Max","recombinant protein; transcription factor",NA,"TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS463JGF/","whole organisms","whole organism","VK00037 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing Max-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB564HSL",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR370HQE",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF977GUA/@@download/ENCFF977GUA.bigWig","2; 3",NA,NA,NA,"2_1; 3_1","modERN","/experiments/ENCSR672KPS/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF547YHZ/; /files/ENCFF267XHU/; /files/ENCFF865ZJX/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","2ce2bed4456d5b98c884195c5ab47493"
"ENCSR672KPS","ENCFF896POP","bigWig","bigWig","14.6 Mb","signal","signal of unique reads","eGFP-Max","recombinant protein; transcription factor","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS402KUP/","whole organisms","whole organism","VK00037 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing Max-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB216EIF",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR370HQE",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF896POP/@@download/ENCFF896POP.bigWig","2",NA,NA,NA,"2_1","modERN","/experiments/ENCSR672KPS/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF865ZJX/",NA,NA,NA,NA,"2016-07-06","/biosample-types/whole_organisms_UBERON_0000468/","553be6012504002c61e72e87482d5355"
